6407429.0,88.7877543626,7.41200068324
968234.5,81.2773523568,6.34784258707
930897.5,193.900860967,3.39800866154
925875.5,114.749077495,4.99736539189
638673.5,176.464722435,6.53070736142
601219.0,265.868858279,4.56154473395
596114.0,133.846889742,5.94541616929
504234.0,45.5695468222,4.09324161634
477413.5,72.4649344467,6.96231972189
460136.0,177.673409646,1.76171719635
460059.5,164.005765866,6.18593729402
451601.0,356.598426109,3.4836665342
433841.5,81.309563311,6.34760339858
421680.5,12.1726444519,7.58401469912
379814.5,25.3565665243,5.48796778868
344066.5,351.995254979,6.37756480929
340049.5,349.293714897,3.28311561714
323873.0,229.636695766,2.08471241912
322712.5,358.6967247,0.105290404275
320282.0,88.1115550201,1.85544123287
318434.5,15.7343052739,7.88976684139
304622.0,332.551355031,6.19934727582
303250.5,28.3902432231,3.18762313332
295888.0,22.5468293805,6.14239562735
294520.0,76.3491657817,1.17617203154
288647.0,261.628674648,4.13872743644
284832.0,74.6399437628,1.71588726141
268736.0,331.420626358,5.05968884895
262015.5,129.691347078,3.34030032821
259669.0,120.568541935,2.33505211313
259260.0,347.808665528,5.00281384895
255522.0,336.96703292,4.69523527285
248289.0,30.5168300738,2.76125040299
245591.0,199.400539683,5.47123167757
245230.5,169.326028452,1.99810943036
241784.5,136.557153046,2.06178822424
235873.5,323.680875568,1.82710790714
223620.5,35.4887867,0.395825052713
219374.0,350.08342944,5.3808804661
213111.0,78.6839312881,5.15748368486
199097.0,225.726695766,2.09019853023
198895.5,325.563803387,5.67836528273
195765.5,298.7168903,6.3039919687
191904.0,78.324995256,2.86102222876
185837.0,190.709538407,2.68777818077
185805.0,85.6229015167,1.47207481941
184723.0,189.594222896,1.85526220814
184566.5,82.6949519519,5.94801806051
183815.5,54.2195242638,0.399209932742
183130.0,318.95604481,5.24725444877
182510.5,60.7873454222,5.98534672484
181012.0,37.8767652104,2.26533741912
177278.0,38.9681637429,5.59098143464
177152.0,136.485955857,5.09241550072
175044.0,320.271135303,7.35434031898
174342.5,72.7994203742,5.60141200506
173818.5,169.326161618,2.0107660122
169542.0,185.479900976,4.47276549322
168753.5,166.24800962,7.33345914357
167276.0,35.4882933464,0.398058723116
167272.0,14.9575251815,6.48091569475
166695.5,166.25445069,7.3346875412
166346.5,28.3990433498,3.18726848314
164912.0,144.612974228,4.64619751173
162898.5,324.889935314,2.2435181794
161994.0,186.118909278,7.31720914357
161745.5,14.9629963093,6.4824572348
160998.5,316.144578218,5.50204639273
158815.0,171.98427075,2.84838703491
158722.0,330.272627904,0.606893400381
158265.5,236.608813863,7.35324483841
158043.0,185.089001371,3.31208498066
158011.5,243.314588216,5.02242662756
155798.0,84.7973362077,4.12282487463
153946.5,44.2701802839,4.50209124103
150912.0,138.591824501,2.31479385509
147160.0,284.057204438,4.2031721719
146269.5,140.155179417,0.182570874194
146121.5,72.8003825545,5.60458273659
145437.0,166.725221541,1.95463726141
145182.0,357.993060315,2.92928600351
144207.5,189.600145757,1.85484219635
144167.5,171.010899789,1.40602414514
144115.5,129.412998816,5.70548551437
144025.5,210.413687858,1.54408352499
141552.5,165.188327567,6.10468641315
141153.5,221.564222896,1.89269276369
140906.5,126.480003175,7.56394993046
140621.5,237.701543204,4.4777252895
140483.5,188.539035662,2.65237012154
138432.0,317.116134302,6.98946373678
138289.0,54.2188779035,0.399393400381
137628.5,126.399741168,2.10236329954
137564.0,24.1791282088,7.83112818753
137332.0,49.8423193006,3.37134199488
135675.0,224.846730459,4.56779409936
134887.5,355.515146191,1.77764517867
134267.0,148.42803617,5.95896226337
134058.0,236.615444472,7.35338258607
133879.0,228.797145535,4.93942736065
